MSBNK-mFam-MC07_000060,CC(C)(CO)C(C(=NCCC(=O)O)O)(O)[H],Pantothenic acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000061,C1=CC=C2C(=C1)C(CC(C(=O)O)(N)[H])=CN2,Tryptophan,ION_MODE POSITIVE
MSBNK-mFam-MC07_000062,CCCCCCCCCCCCC(C(=C(C(C(CO)(N)[H])(O)[H])[H])[H])(O)[H],6-Hydroxysphingosine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000063,CC1=CC2=C(C=C1C)N(CC(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(O)[H])(O)[H])[H])(O)[H])(O)[H])(O)[H])C=6C(C(=NC(N6)=O)O)=N2,FLAVIN ADENINE DINUCLEOTIDE,ION_MODE POSITIVE
MSBNK-mFam-MC07_000064,CC1=CC2=C(C=C1C)N(CC(C(C(COP(O)(O)=O)(O)[H])(O)[H])(O)[H])C=3C(C(=NC(N3)=O)O)=N2,Flavin mononucleotide,ION_MODE POSITIVE
MSBNK-mFam-MC07_000065,C=1C=C(C=CC1C2=CC(C=3C(=CC(=C(C3O2)C4(C(C(C(C(COC(CC(=O)O)=O)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])O)O)=O)O,2''-O-Glucosyl-6''-malonylvitexin,ION_MODE POSITIVE
MSBNK-mFam-MC07_000066,CC(=O)OCC1(C(C(C(C(C2=C(C=C(C=3C(C=C(C4=CC=C(C=C4)O)OC32)=O)O)O)(O1)[H])(O)[H])(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H],"4',5,7-Trihydroxy-8-(6-O-acetyl-3-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)flavone",ION_MODE POSITIVE
MSBNK-mFam-MC07_000067,COC1=C2C(=CC3=C1OCO3)OC=C(C4=CC=C(C=C4)OC5(C(C(C(C(COC6(C(C(C(C(CO)(O6)[H])(O)[H])(O)[H])(O)[H])[H])(O5)[H])(O)[H])(O)[H])(O)[H])[H])C2=O,Germanasim E,ION_MODE POSITIVE
MSBNK-mFam-MC07_000068,COC=1C=C(C=2C(C=C(C3=CC=C(C=C3)O)OC2C1C4(C(C(C(C(CO)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])=O)O,Isospinosin,ION_MODE POSITIVE
MSBNK-mFam-MC07_000069,CC(=O)OC1(C(C(C(CO)(OC1(C2=C(C=C(C=3C(C=C(C4=CC=C(C=C4)O)OC32)=O)O)OC)[H])[H])(O)[H])(O)[H])[H],Isoswertisin 2''-acetate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000070,COC=1C=C(C=2C(C=C(C3=CC=C(C=C3)O)OC2C1C4(C(C(C(C(CO)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(CO5)(O)[H])(O)[H])(O)[H])[H])[H])[H])=O)O,Isoswertisin 2''-arabinoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000071,CC1(C(C(C(C(O1)(OC2(C(C(C(CO)(OC2(C3=C(C=C(C=4C(C=C(C5=CC=C(C=C5)OC)OC43)=O)O)O)[H])[H])(O)[H])(O)[H])[H])[H])(O)[H])(O)[H])(O)[H])[H],Putative_Margaritene,ION_MODE POSITIVE
MSBNK-mFam-MC07_000072,CC1(C(C(C(C(O1)(OC2=CC=C(C=C2)C3=CC(C=4C(=CC(=C(C4O3)C5(C(C(C(C(CO)(O5)[H])(OC(C)=O)[H])(O)[H])(O)[H])[H])O)O)=O)[H])(O)[H])(O)[H])(O)[H])[H],Putative_Monoacetylvitexin 4'-rhamnoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000073,CC(=O)OCC1(C(C(C(C(C2=C(C=C(C=3C(C=C(C4=CC=C(C=C4)OC)OC32)=O)O)OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])(O1)[H])(O)[H])(O)[H])(O)[H])[H],Tremasperin,ION_MODE POSITIVE
MSBNK-mFam-MC07_000074,CC(=O)OC1(C(C(C(CO)(OC1(C2=C(C=C(C=3C(C=C(C4=CC=C(C=C4)O)OC32)=O)O)O)[H])[H])(O)[H])(O)[H])[H],Vitexin 2''-acetate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000075,CC1C(C(C(C(O1)OC2C(C(C(CO)OC2C3=C(C=C(C=4C(C=C(C5=CC=C(C=C5)O)OC43)=O)O)O)O)O)O)O)O,Vitexin 2''-O-rhamnoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000076,C=1C=C(C=CC1C2=CC(C=3C(=CC(=C(C3O2)C4(C(C(C(C(CO)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(CO5)(O)[H])(O)[H])(O)[H])[H])[H])[H])O)O)=O)O,Vitexin 2'-xyloside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000077,C=1C=C(C=CC1C2=CC(C=3C(=CC(=C(C3O2)C4(C(C(C(C(CO)(O4)[H])(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])(O)[H])[H])O)O)=O)O,Vitexin 4''-O-glucoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000078,C=1C=C(C=CC1C2=CC(C=3C(=CC(=C(C3O2)C4(C(C(C(C(COC(CC(=O)O)=O)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(CO5)(O)[H])(O)[H])(O)[H])[H])[H])[H])O)O)=O)O,Vitexin 6''-O-malonyl 2''-O-xyloside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000079,COC=1C=C2C(=CC1OC3(C(C(C(C(COC4(C(C(CO)(CO4)O)(O)[H])[H])(O3)[H])(O)[H])(O)[H])(O)[H])[H])OC=C(C=5C=CC6=C(C5)OCO6)C2=O,"3-(1,3-benzodioxol-5-yl)-7-[(2S,3R,4S,5S,6R)-6-[[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-6-methoxychromen-4-one",ION_MODE POSITIVE
MSBNK-mFam-MC07_000080,COC=1C=C(C=CC1O)C2=C(C(C3=C(C=C(C=C3O2)O)O)=O)OC4(C(C(C(C(CO)(O4)[H])(O)[H])(O)[H])(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H],Isorhamnetin 3-sophoroside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000081,COC=1C=C(C=CC1O)C2=C(C(C3=C(C=C(C=C3O2)O)O)=O)OC4(C(C(C(C(COC5(C(C(C(CO5)(O)[H])(O)[H])(O)[H])[H])(O4)[H])(O)[H])(O)[H])(O)[H])[H],Isorhamnetin 3-vicianoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000082,CC=1C=CC=C(C)C1N(C(C)C(=O)OC)C(COC)=O,Metalaxyl,ION_MODE POSITIVE
MSBNK-mFam-MC07_000083,CC(CO)(C(COC1C(C(C(C(COC(C=CC2=CC(=C(C(=C2)OC)O)OC)=O)O1)O)O)O)O)O,"[3,4,5-trihydroxy-6-(2,3,4-trihydroxy-3-methylbutoxy)oxan-2-yl]methyl 3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",ION_MODE POSITIVE
MSBNK-mFam-MC07_000084,COC=1C=CC(C=CC(=O)OCC2C(C(C(C(OCC(C(CO)O)O)O2)O)O)O)=CC1O,"[3,4,5-trihydroxy-6-(2,3,4-trihydroxybutoxy)oxan-2-yl]methyl 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",ION_MODE POSITIVE
MSBNK-mFam-MC07_000085,COC=1C=C(C=CC1O)C(=C(C(=O)OCC(COC2(C(C(C(C(C(=O)O)(O2)[H])(O)[H])(O)[H])(O)[H])[H])(O)[H])[H])[H],[3-[[(E)-3-(4-Hydroxy-3-methoxyphenyl)acryloyl]oxy]-2-hydroxypropyl]alpha-D-glucopyranosiduronic acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000086,COC=1C=C(C=CC1O)C(=C(C(=O)OC2(C(C(C(COC3(C(C(C(C(CO)(O3)[H])(O)[H])(O)[H])(O)[H])[H])(OC2(OC(C(=C(C=4C=CC(=C(C4)OC)O)[H])[H])=O)[H])[H])(O)[H])(O)[H])[H])[H])[H],"1,2-Diferuloylgentiobiose",ION_MODE POSITIVE
MSBNK-mFam-MC07_000087,COC=1C=C(C=CC1O)C=CC(=O)OC2C(C(CO)OC2(COC(C=CC3=CC(=C(C(=C3)OC)O)OC)=O)OC4C(C(C(C(CO)O4)O)O)O)O,3'-O-sinapoyl-6-O-feruloylsucrose,ION_MODE POSITIVE
MSBNK-mFam-MC07_000088,COC=1C=C(C(=C(COC(C(=C(C=2C=CC(=C(C2)OC)O)[H])[H])=O)[H])[H])C=CC1O,Coniferyl ferulate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000089,COC=1C=C(C(=C(COC(C(=C(C=2C=CC(=C(C2)OC)O)[H])[H])=O)[H])[H])C=CC1O,Coniferyl ferulate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000090,COC=1C=C(C=CC1O)C(=C(C(=NC(=C(C2=CC=C(C=C2)O)[H])[H])O)[H])[H],Feruloyl dehydrotyramine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000091,COC=1C=C(C=CC1O)C(=C(C(=O)OCC2(C(C(C(C(OCC3(C(C(C(C(O3)(OC4(C5(C(=CCC5(C(=CO4)C(=O)O)[H])CO)[H])[H])[H])(O)[H])(O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H],Feruloylgenipin gentiobioside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000092,COC=1C=C(C=CC1O)C(=C(C(=NCCCCN)O)[H])[H],Feruloylputrescine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000093,COC=1C=C(C=CC1O)C(=C(C(=NCCC2=CC=C(C=C2)O)O)[H])[H],Feruloyltyramine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000094,COC=1C=C(C=CC1O)C(=C(C(=NCCC2=CC=C(C=C2)O)O)[H])[H],Feruloyltyramine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000095,C=1C=C(C=CC1C(=C(C(=O)OC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])O,Glucosyl p-coumarate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000096,COC=1C=C(C=CC1O)C(=C(C(=O)OC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H],Glucosyl-ferulate,ION_MODE POSITIVE
MSBNK-mFam-MC07_000097,COC=1C=C(C=CC1O)C(=C(C(=NCCC=2C=CC(=C(C2)OC)O)O)[H])[H],n-feruloyl-3-methoxytyramine,ION_MODE POSITIVE
MSBNK-mFam-MC07_000098,COC=1C=C(C=CC1O)C(=C(C(=O)OC(C(C(C(C(=O)O)(O)[H])(O)[H])(O)[H])(C(=O)O)[H])[H])[H],O-Feruloylgalactaric acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000099,COC=1C=C(C(=C(C(=O)O)[H])[H])C=C(C1O)OC,SINAPIC ACID,ION_MODE POSITIVE
MSBNK-mFam-MC07_000100,COC=1C=C(C(=C(C(=O)OC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])C=C(C1O)OC,sinapoyl D-glucoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000101,COC=1C=C(C=CC1OC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])C3(C(CO)(C=4C=C(C(=C(CO)[H])[H])C=C(C4O3)OC)[H])[H],Dehydrodiconiferyl alcohol 4-O-beta-D-glucopyranoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000102,COC=1C=C(C(=C(C(=O)OC2(C(C(CO)(OC2(CO)OC3(C(C(C(C(COC(C(=C(C4=CC=C(C=C4)O)[H])[H])=O)(O3)[H])(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H])[H])[H])C=C(C1O)OC,Putative_Glomeratose B,ION_MODE POSITIVE
MSBNK-mFam-MC07_000103,CC(CCCC1(C(CCC1=O)(CC(=O)O)[H])[H])(OC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H],"11-hydroxy-9,10-dihydrojasmonic acid 11-beta-D-glucoside",ION_MODE POSITIVE
MSBNK-mFam-MC07_000104,CCC(=C(CC1C(CCC1OC2C(C(C(C(CO)O2)O)O)O)CC(=O)O)[H])[H],6-Epi-7-isocucurbic acid glucoside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000105,CC1CCC2C(=COC(C12)OC3C(C(C(C(CO)O3)O)O)O)C(=O)O,Deoxyloganic acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000106,CC=1C=CC=C2C1C(=CC(=O)O2)OC3(C(C(C(C(CO)(O3)[H])(O)[H])(O)[H])(O)[H])[H],Putative_Gerberinside,ION_MODE POSITIVE
MSBNK-mFam-MC07_000107,C(=C(CC1(C(CCC1=O)(CC(=O)O)[H])[H])[H])(CCOC2(C(C(C(C(CO)(O2)[H])(O)[H])(O)[H])(O)[H])[H])[H],Tuberonic acid glucoside (jasmonic acid derivative),ION_MODE POSITIVE
MSBNK-mFam-MC07_000108,CN1COCN(CC2=CN=C(Cl)S2)C1=NN(=O)=O,Thiamethoxam,ION_MODE POSITIVE
MSBNK-mFam-MC07_000109,CC(C(=C(C1(C(C)=CC(CC1(C)C)=O)O)[H])[H])=C(C(=O)O)[H],Abscisic acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000110,C=CC1=C(C)C=2C=C3C(C)(C(CCC(=O)O)(C(=C4C(C(=C5C(C)=C(C=C6C(CC)=C(C)C(C=C1N2)=N6)N=C54)O)(C(=O)OC)[H])N3)[H])[H],Pheophorbide A,ION_MODE POSITIVE
MSBNK-mFam-MC07_000111,CC(C)=C1CC23C(C)(CCC3(C(C)=CC1(O)O2)[H])[H],Curcumenol,ION_MODE POSITIVE
MSBNK-mFam-MC07_000112,C=C1CC23CCC4(C(C)(CCCC4(C)C(=O)O)C3=CCC1(C2)[H])[H],Grandiflorenic acid,ION_MODE POSITIVE
MSBNK-mFam-MC07_000113,C=C1CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC7(C(C(C(CO7)(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H])[H])[H])C2(C1)[H])C(=O)O,"Putative_(2S,3S,4S,5R,6R)-6-[[(6aR,6bS,8aS,12aR,14aR,14bR)-8a-carboxy-4,4,6a,6b,14b-pentamethyl-11-methylidene-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,5-dihydroxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic acid",ION_MODE POSITIVE
MSBNK-mFam-MC07_000114,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C7(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC(C(=O)O)(C(OCC(=O)O)(O7)[H])[H])[H])[H])[H])[H])[H])C2(C1)[H])C(=O)OC8(C(C(C(C(CO)(O8)[H])(O)[H])(O)[H])(O)[H])[H],"Putative_(4aR,5R,7S,8S,8aS)-5-[[(3S,6aR,6bS,14bR)-4,4,6a,6b,11,11,14b-heptamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-(carboxymethoxy)-8-hydroxy-3,4a,5,7,8,8a-hexahydro-2H-pyrano[3,4-b][1,4]dioxine-2,7-dicarboxylic acid",ION_MODE POSITIVE
MSBNK-mFam-MC07_000115,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC(C(C(=O)O)(O)[H])(OCC(=O)O)[H])[H])(OC7(C(C(C(C(CO)(O7)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])[H])[H])C2(C1)[H])C(=O)OC8(C(C(C(C(CO)(O8)[H])(O)[H])(O)[H])(O)[H])[H],Putative_Achyranthoside D,ION_MODE POSITIVE
MSBNK-mFam-MC07_000116,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC(C(C(=O)O)(O)[H])(OCC(=O)O)[H])[H])(O)[H])[H])[H])[H])C2(C1)[H])C(=O)OC7(C(C(C(C(CO)(O7)[H])(O)[H])(O)[H])(O)[H])[H],Putative_Betavulgaroside III,ION_MODE POSITIVE
MSBNK-mFam-MC07_000117,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC(C(C(=O)O)(O)[H])(OCC(=O)O)[H])[H])(O)[H])[H])[H])[H])C2(C1)[H])C(=O)O,Putative_Betavulgaroside IV,ION_MODE POSITIVE
MSBNK-mFam-MC07_000118,C=C1COC2(C(COC(C)=O)(C3(C(CC4(C5(CC=C6CC(CC(C6(C)C5(CCC43C)[H])(OC7(C(C(C(CO7)(O)[H])(OC8(C(C(C(CO8)(O)[H])(O)[H])(O)[H])[H])[H])(OC9(C(C(C(C(C)(O9)[H])(OC(C)=O)[H])(OC%10(C(C(CO)(CO%10)O)(O)[H])[H])[H])(O)[H])[H])[H])[H])[H])(O)[H])[H])[H])(O2)[H])[H])[H])C(C1(O)[H])(O)[H],Putative_Hellebosaponin D,ION_MODE POSITIVE
MSBNK-mFam-MC07_000119,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC43C)OC6C(C(C(C(C(=O)O)O6)O)OC7C(C(C(CO7)O)O)O)O)C2C1)C(=O)O,Putative_Momordin I,ION_MODE POSITIVE
MSBNK-mFam-MC07_000120,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(OC7(C(C(C(CO7)(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H])[H])[H])C2(C1)[H])C(=O)OC8(C(C(C(C(CO)(O8)[H])(O)[H])(O)[H])(O)[H])[H],Putative_Momordin Ii,ION_MODE POSITIVE
MSBNK-mFam-MC07_000121,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC43C)OC6C(C(C(C(C(=O)O)O6)O)OC7C(C(C(CO7)O)O)O)OC8C(C(C(CO8)O)O)O)C2C1)C(=O)OC9C(C(C(C(CO)O9)O)O)O,Putative_Momordin Iie,ION_MODE POSITIVE
MSBNK-mFam-MC07_000122,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CCC(C(C)(C=O)C5(CCC43C)[H])(OC6(C(C(C(C(C(=O)O)(O6)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])C2(C1)[H])C(=O)OC7(C(C(C(C(COC8(C(C(C(C(CO)(O8)[H])(O)[H])(O)[H])(O)[H])[H])(O7)[H])(O)[H])(OC9(C(C(C(C(CO)(O9)[H])(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H],Putative_Saponoside A,ION_MODE POSITIVE
MSBNK-mFam-MC07_000123,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C=O)C5CCC43C)OC6C(C(C(C(C(=O)O)O6)O)OC7C(C(C(C(CO)O7)O)O)O)O)C2C1)C(=O)OC8C(C(C(C(CO)O8)O)O)O,Putative_Trichoside A,ION_MODE POSITIVE
MSBNK-mFam-MC07_000124,C=C1CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC43C)OC6C(C(C(C(C(=O)O)O6)O)OC7C(C(C(CO7)O)O)O)O)C2C1)C(=O)OC8C(C(C(C(CO)O8)O)O)O,Putative_Betavulgaroside X,ION_MODE POSITIVE
MSBNK-mFam-MC08_000001,CCC1=CC2(CC3(C4=C(CCN(C2)C13[H])C5=CC=CC=C5N4)C(=O)OC)[H],Catharanthine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000002,CCC12C=CCN3CCC4(C=5C=CC(=CC5N(C)C4(C(C1(OC(C)=O)[H])(C(=O)OC)O)[H])OC)C23[H],Vindoline,ION_MODE POSITIVE
MSBNK-mFam-MC08_000003,C=CC1(C(CC2(C3=C(CCN2)C4=CC=CC=C4N3)[H])(C(=COC1(OC5(C(C(C(C(CO)(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])C(=O)OC)[H])[H],Strictosidine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000004,CCC12C=CCN3CCC4(C=5C=CC(=CC5NC4=C(C1)C(=O)OC)O)C23[H],16-hydroxytabersonine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000005,CC(C12C=CCN3CCC4(C5=CC=CC=C5NC4=C(C1)C(=O)OC)C23[H])(O)[H],19-hydroxytabersonine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000006,CC(C12CC(=C3C4(CCN(CC5(C1(O5)[H])[H])C42[H])C6=CC=CC=C6N3)C(=O)OC)(O)[H],Hörhammericine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000007,CCC1(CC2(CC(C=3C=C4C(=CC3OC)N(C)C5(C64CCN7CC=CC(CC)(C67[H])C(C5(C(=O)OC)O)(OC(C)=O)[H])[H])(C8=C(CCN(C2)C1)C9=CC=CC=C9N8)C(=O)OC)[H])O,Vinblastine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000008,CC(=C1CN2CCC34C5=CC=CC=C5NC4=C(C1(CC32[H])[H])C(=O)OC)[H],Akuammicine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000009,CCC12CCCN3CCC4(C5=CC=CC=C5NC4=C(C1)C(=O)OC)C23[H],Vincadifformine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000010,CC(=C1CN2CCC=3C4=CC=CC=C4NC3C2(CC1(C(CO)(C(=O)OC)[H])[H])[H])[H],Isositsirikine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000011,CC(C12CC(=C3C4(CCN(CC5(C1(O5)[H])[H])C42[H])C=6C=CC(=CC6N3)OC)C(=O)OC)(O)[H],16-methoxyhörhammericine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000012,CC(C12CC(=C3C4(CCN(CC5(C1(O5)[H])[H])C42[H])C=6C=CC(=CC6N3)O)C(=O)OC)(O)[H],16-hydroxyhörhammericine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000013,CCC1=CC2(CC(C=3C=C4C(=CC3OC)N(C)C5(C64CCN7CC=CC(CC)(C67[H])C(C5(C(=O)OC)O)(OC(C)=O)[H])[H])(C8=C(CCN(C1)C2)C9=CC=CC=C9N8)C(=O)OC)[H],Anhydrovinblastine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000014,CC(=C1CN2CCC=3C4=CC=CC=C4NC3C2(CC1(C(C=O)(C(=O)OC)[H])[H])[H])[H],Geissoschizine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000015,CC1(C2(CN3C=CC4=C5C=CC=CC5=NC4=C3CC2(C(=CO1)C(=O)OC)[H])[H])[H],Serpentine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000016,C=CC1(C(CCN2CCC=3C4=CC=CC=C4NC3C2(CC5(C(C=C)(C(OC=C5C(=O)OC)(OC6(C(C(C(C(CO)(O6)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])[H])[H])(C(=COC1(OC7(C(C(C(C(CO)(O7)[H])(O)[H])(O)[H])(O)[H])[H])[H])C(=O)O)[H])[H],Strictosidine secologanatoside,ION_MODE POSITIVE
MSBNK-mFam-MC08_000017,C=CC1(C(CC2(C3=C(CCN2)C4=CC=CC=C4N3)[H])(C(=COC1(OC5(C(C(C(C(COC6(C(C(C(C(CO)(O6)[H])(O)[H])(O)[H])(O)[H])[H])(O5)[H])(O)[H])(O)[H])(O)[H])[H])[H])C(=O)OC)[H])[H],Strictosidine hexoside,ION_MODE POSITIVE
MSBNK-mFam-MC08_000018,C=CC1(C(CCN2CCC=3C4=CC=CC=C4NC3C2(CC5(C(C=C)(C(OC=C5C(=O)OC)(OC6(C(C(C(C(CO)(O6)[H])(O)[H])(O)[H])(O)[H])[H])[H])[H])[H])[H])(C(=COC1(OC7(C(C(C(C(CO)(O7)[H])(O)[H])(O)[H])(O)[H])[H])[H])C(=O)OC)[H])[H],Strictosidine secologanoside,ION_MODE POSITIVE
MSBNK-mFam-MC08_000019,CC(=C1CNC2(CC=3C4=CC=CC=C4NC3C(CC1(C2(C(=O)OC)[H])[H])=O)[H])[H],Perivine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000020,CC(=C1CN2CCC=3C4=CC=CC=C4NC3C(COC(C)=O)(C1(CC2)[H])C(=O)OC)[H],O-acetylstemmadenine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000021,CCC12C=CCN3CCC4(C5=CC=CC=C5NC4=C(C1)C(=O)OC)C23[H],Tabersonine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000022,CCC1(CC2(CC(C=3C=C4C(=CC3OC)N(C=O)C5(C64CCN7CC=CC(CC)(C67[H])C(C5(C(=O)OC)O)(OC(C)=O)[H])[H])(C8=C(CCN(C2)C1)C9=CC=CC=C9N8)C(=O)OC)[H])O,Vincristine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000023,CC1(C2(CN3CCC=4C5=CC=CC=C5NC4C3(CC2(C(=CO1)C(=O)OC)[H])[H])[H])[H],Ajmalicine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000024,CC1(C2(CN3CCC=4C5=CC=CC=C5NC4C3(CC2(C(=CO1)C(=O)OC)[H])[H])[H])[H],Tetrahydroalstonine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000025,CCC12CC(=C3C4(CCN(CC5(C1(O5)[H])[H])C24[H])C6=CC=CC=C6N3)C(=O)OC,Lochnericine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000026,COC(C1(C2(CC3(C4=C(CCN3CC2(CCC1(O)[H])[H])C5=CC=CC=C5N4)[H])[H])[H])=O,Yohimbine,ION_MODE POSITIVE
MSBNK-mFam-MC08_000027,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CC(C(C(C)(CO)C5(CCC43C)[H])(OC6(C(C(C(CO6)(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H])C2(C1)[H])C(=O)OC7(C(C(C(C(CO)(O7)[H])(O)[H])(O)[H])(O)[H])[H],3-Ara-28-Glc-Bayogenin,ION_MODE NEGATIVE
MSBNK-mFam-MC08_000028,CC1(C)CCC2(CCC3(C)C(=CCC4(C5(C)CC(C(C(C)(CO)C5(CCC43C)[H])(OC6(C(C(C(CO6)(O)[H])(O)[H])(O)[H])[H])[H])(O)[H])[H])C2(C1)[H])C(=O)O,3-Ara-Bayogenin,ION_MODE NEGATIVE
